timestamp,회사명,제목,링크,경력,학력,고용형태,연봉정보,지역,직무분야,마감일
"2024-12-14 03:34:50,652",마켓컬리,마켓컬리 백엔드 개발자 채용,https://careers.example.com/마켓컬리/26579,경력,학력무관,계약직,"5,723만원 ~ 14,856만원",광주 북구,"Scala, Akka, Kafka",2025-01-13
"2024-12-14 03:34:50,796",넥슨,넥슨 머신러닝 엔지니어 채용,https://careers.example.com/넥슨/17956,전문연구요원,박사이상,계약직,"3,974만원 ~ 13,327만원",경기 분당구,"JavaScript, React, Node.js",2025-01-07
"2024-12-14 03:34:50,611",당근마켓,당근마켓 클라우드 엔지니어 채용,https://careers.example.com/당근마켓/15777,인턴,학력무관,인턴,"6,064만원 ~ 11,602만원",인천 연수구,"JavaScript, React, Node.js",2025-01-13
"2024-12-14 03:34:50,704",카카오,카카오 iOS 개발자 채용,https://careers.example.com/카카오/22210,인턴,학력무관,파견직,"7,199만원 ~ 11,744만원",서울 마포구,"Python, Django, AWS",2025-01-02
"2024-12-14 03:34:50,064",두나무,두나무 iOS 개발자 채용,https://careers.example.com/두나무/94420,경력무관,대졸이상,정규직,"3,886만원 ~ 11,806만원",서울 마포구,"JavaScript, Vue.js, TypeScript",2025-01-01
"2024-12-14 03:34:50,115",무신사,무신사 iOS 개발자 채용,https://careers.example.com/무신사/20035,신입,고졸이상,파견직,"7,909만원 ~ 14,551만원",경기 분당구,"Scala, Akka, Kafka",2025-01-05
"2024-12-14 03:34:50,555",왓챠,왓챠 클라우드 엔지니어 채용,https://careers.example.com/왓챠/79977,경력,고졸이상,계약직,"3,827만원 ~ 14,311만원",경기 판교,"JavaScript, Vue.js, TypeScript",2025-01-10
"2024-12-14 03:34:50,014",드라마앤컴퍼니,드라마앤컴퍼니 데이터 엔지니어 채용,https://careers.example.com/드라마앤컴퍼니/21954,인턴,초대졸이상,파견직,"4,984만원 ~ 8,707만원",제주 제주시,"Swift, iOS, Objective-C",2025-01-01
"2024-12-14 03:34:50,785",우아한형제들,우아한형제들 게임 서버 개발자 채용,https://careers.example.com/우아한형제들/23569,경력무관,박사이상,파견직,"3,958만원 ~ 8,576만원",서울 마포구,"Ruby, Rails, PostgreSQL",2024-12-23
"2024-12-14 03:34:50,011",네이버,네이버 게임 클라이언트 개발자 채용,https://careers.example.com/네이버/11737,전문연구요원,고졸이상,인턴,"6,835만원 ~ 10,256만원",광주 북구,"JavaScript, Vue.js, TypeScript",2025-01-03
"2024-12-14 03:34:50,613",그린랩스,그린랩스 iOS 개발자 채용,https://careers.example.com/그린랩스/79883,경력,대졸이상,계약직,"6,910만원 ~ 12,405만원",서울 마포구,"Go, Docker, Kubernetes",2024-12-24
"2024-12-14 03:34:50,810",라인플러스,라인플러스 풀스택 개발자 채용,https://careers.example.com/라인플러스/26120,전문연구요원,고졸이상,계약직,"7,920만원 ~ 9,195만원",서울 성동구,"JavaScript, Vue.js, TypeScript",2025-01-14
"2024-12-14 03:34:50,058",빅히트엔터테인먼트,빅히트엔터테인먼트 DevOps 엔지니어 채용,https://careers.example.com/빅히트엔터테인먼트/85925,신입·경력,초대졸이상,정규직,"6,083만원 ~ 11,365만원",인천 연수구,"C++, Unreal Engine",2025-01-09
"2024-12-14 03:34:51,002",야놀자,야놀자 백엔드 개발자 채용,https://careers.example.com/야놀자/16499,전문연구요원,대졸이상,계약직,"5,597만원 ~ 13,210만원",인천 연수구,"Rust, WebAssembly",2025-01-04
"2024-12-14 03:34:51,037",비바리퍼블리카,비바리퍼블리카 게임 서버 개발자 채용,https://careers.example.com/비바리퍼블리카/61436,신입,대졸이상,인턴,"4,534만원 ~ 10,711만원",경기 분당구,"Python, TensorFlow, PyTorch",2024-12-29
"2024-12-14 03:34:51,938",데브시스터즈,데브시스터즈 QA 엔지니어 채용,https://careers.example.com/데브시스터즈/21796,전문연구요원,박사이상,정규직,"6,100만원 ~ 10,857만원",광주 북구,"Ruby, Rails, PostgreSQL",2025-01-13
"2024-12-14 03:34:51,838",당근마켓,당근마켓 QA 엔지니어 채용,https://careers.example.com/당근마켓/60958,신입,대졸이상,파견직,"7,052만원 ~ 10,141만원",광주 북구,"Ruby, Rails, PostgreSQL",2025-01-09
"2024-12-14 03:34:51,424",마켓컬리,마켓컬리 백엔드 개발자 채용,https://careers.example.com/마켓컬리/30266,경력무관,고졸이상,정규직,"3,976만원 ~ 13,213만원",제주 제주시,"Rust, WebAssembly",2024-12-30
"2024-12-14 03:34:51,581",드라마앤컴퍼니,드라마앤컴퍼니 백엔드 개발자 채용,https://careers.example.com/드라마앤컴퍼니/52366,신입,고졸이상,인턴,"4,035만원 ~ 8,543만원",광주 북구,"Scala, Akka, Kafka",2024-12-27
"2024-12-14 03:34:51,586",넥슨,넥슨 프론트엔드 개발자 채용,https://careers.example.com/넥슨/21643,인턴,초대졸이상,인턴,"6,875만원 ~ 9,174만원",제주 제주시,"JavaScript, React, Node.js",2025-01-06
"2024-12-14 03:34:51,335",브랜디,브랜디 QA 엔지니어 채용,https://careers.example.com/브랜디/68443,인턴,박사이상,파견직,"4,215만원 ~ 12,219만원",서울 서초구,"Go, Docker, Kubernetes",2024-12-27
"2024-12-14 03:34:51,125",크래프톤,크래프톤 블록체인 개발자 채용,https://careers.example.com/크래프톤/49092,인턴,석사이상,정규직,"7,069만원 ~ 9,418만원",부산 해운대구,"Swift, iOS, Objective-C",2025-01-07
"2024-12-14 03:34:51,945",무신사,무신사 iOS 개발자 채용,https://careers.example.com/무신사/40279,신입,학력무관,정규직,"4,594만원 ~ 11,179만원",서울 강남구,"Kotlin, Android, Firebase",2025-01-07
"2024-12-14 03:34:51,179",마이리얼트립,마이리얼트립 클라우드 엔지니어 채용,https://careers.example.com/마이리얼트립/45703,인턴,박사이상,파견직,"6,462만원 ~ 13,988만원",부산 해운대구,"Kotlin, Android, Firebase",2024-12-28
"2024-12-14 03:34:51,256",SK플래닛,SK플래닛 데이터 엔지니어 채용,https://careers.example.com/sk플래닛/27219,신입,박사이상,프리랜서,"4,256만원 ~ 14,952만원",서울 서초구,"Kotlin, Android, Firebase",2025-01-01
"2024-12-14 03:34:51,807",드라마앤컴퍼니,드라마앤컴퍼니 게임 서버 개발자 채용,https://careers.example.com/드라마앤컴퍼니/60204,경력,석사이상,프리랜서,"6,601만원 ~ 13,963만원",서울 서초구,"Python, TensorFlow, PyTorch",2024-12-24
"2024-12-14 03:34:51,650",당근마켓,당근마켓 게임 클라이언트 개발자 채용,https://careers.example.com/당근마켓/98500,경력,석사이상,파견직,"4,407만원 ~ 9,031만원",광주 북구,"Swift, iOS, Objective-C",2025-01-12
"2024-12-14 03:34:51,038",라인플러스,라인플러스 게임 클라이언트 개발자 채용,https://careers.example.com/라인플러스/58455,경력,대졸이상,프리랜서,"5,962만원 ~ 13,657만원",서울 송파구,"JavaScript, React, Node.js",2025-01-08
"2024-12-14 03:34:51,455",카카오,카카오 안드로이드 개발자 채용,https://careers.example.com/카카오/10605,인턴,고졸이상,인턴,"6,581만원 ~ 13,456만원",광주 북구,"Python, Django, AWS",2024-12-28
"2024-12-14 03:34:51,528",직방,직방 풀스택 개발자 채용,https://careers.example.com/직방/38018,신입,대졸이상,정규직,"3,781만원 ~ 13,098만원",서울 마포구,"JavaScript, React, Node.js",2025-01-12
"2024-12-14 03:34:51,350",우아한형제들,우아한형제들 프론트엔드 개발자 채용,https://careers.example.com/우아한형제들/97390,전문연구요원,석사이상,계약직,"4,379만원 ~ 14,914만원",서울 강남구,"Go, Docker, Kubernetes",2025-01-11
"2024-12-14 03:34:51,613",째깍악어,째깍악어 QA 엔지니어 채용,https://careers.example.com/째깍악어/54429,경력무관,박사이상,인턴,"3,951만원 ~ 11,848만원",서울 서초구,"JavaScript, Vue.js, TypeScript",2025-01-07
"2024-12-14 03:34:51,849",SK플래닛,SK플래닛 보안 엔지니어 채용,https://careers.example.com/sk플래닛/78016,신입,박사이상,정규직,"5,381만원 ~ 12,269만원",제주 제주시,"Python, Django, AWS",2025-01-14
"2024-12-14 03:34:51,418",네이버,네이버 프론트엔드 개발자 채용,https://careers.example.com/네이버/57839,경력,초대졸이상,인턴,"4,269만원 ~ 10,749만원",서울 강남구,"Java, Spring, MySQL",2025-01-07
"2024-12-14 03:34:51,958",크래프톤,크래프톤 백엔드 개발자 채용,https://careers.example.com/크래프톤/33561,신입,대졸이상,파견직,"6,981만원 ~ 11,976만원",서울 서초구,"Go, Docker, Kubernetes",2025-01-03
"2024-12-14 03:34:51,623",NHN,NHN 안드로이드 개발자 채용,https://careers.example.com/nhn/85451,신입,고졸이상,계약직,"6,317만원 ~ 10,910만원",서울 서초구,"Python, TensorFlow, PyTorch",2025-01-13
"2024-12-14 03:34:51,601",야놀자,야놀자 안드로이드 개발자 채용,https://careers.example.com/야놀자/44943,신입·경력,대졸이상,인턴,"3,938만원 ~ 11,205만원",대전 유성구,"Go, Docker, Kubernetes",2025-01-09
"2024-12-14 03:34:51,115",카카오,카카오 데이터 엔지니어 채용,https://careers.example.com/카카오/11773,신입,초대졸이상,프리랜서,"6,516만원 ~ 9,881만원",인천 연수구,"C++, Unreal Engine",2025-01-04
"2024-12-14 03:34:51,518",마켓컬리,마켓컬리 iOS 개발자 채용,https://careers.example.com/마켓컬리/75802,신입·경력,고졸이상,계약직,"7,231만원 ~ 9,433만원",인천 연수구,"Rust, WebAssembly",2024-12-22
"2024-12-14 03:34:51,474",여기어때,여기어때 게임 클라이언트 개발자 채용,https://careers.example.com/여기어때/11148,전문연구요원,학력무관,정규직,"6,708만원 ~ 11,023만원",경기 성남시,"Go, Docker, Kubernetes",2024-12-30
"2024-12-14 03:34:51,836",그린랩스,그린랩스 풀스택 개발자 채용,https://careers.example.com/그린랩스/99235,신입·경력,학력무관,계약직,"4,550만원 ~ 12,898만원",경기 성남시,"C++, Unreal Engine",2025-01-08
"2024-12-14 03:34:51,634",쿠팡,쿠팡 데이터 엔지니어 채용,https://careers.example.com/쿠팡/68245,신입·경력,초대졸이상,계약직,"5,361만원 ~ 9,597만원",서울 서초구,"Go, Docker, Kubernetes",2024-12-27
"2024-12-14 03:34:51,746",마켓컬리,마켓컬리 보안 엔지니어 채용,https://careers.example.com/마켓컬리/13170,인턴,대졸이상,프리랜서,"7,786만원 ~ 11,348만원",서울 강남구,"JavaScript, React, Node.js",2024-12-23
"2024-12-14 03:34:51,748",네이버,네이버 게임 클라이언트 개발자 채용,https://careers.example.com/네이버/99567,인턴,대졸이상,정규직,"4,068만원 ~ 13,855만원",서울 송파구,"C++, Unreal Engine",2024-12-26
"2024-12-14 03:34:51,119",데브시스터즈,데브시스터즈 보안 엔지니어 채용,https://careers.example.com/데브시스터즈/82181,인턴,석사이상,인턴,"7,094만원 ~ 9,906만원",서울 성동구,"JavaScript, Vue.js, TypeScript",2024-12-25
"2024-12-14 03:34:51,401",비바리퍼블리카,비바리퍼블리카 DevOps 엔지니어 채용,https://careers.example.com/비바리퍼블리카/90299,경력,대졸이상,정규직,"5,111만원 ~ 9,941만원",서울 강남구,"Python, Django, AWS",2025-01-10
"2024-12-14 03:34:51,993",카카오,카카오 QA 엔지니어 채용,https://careers.example.com/카카오/87813,신입·경력,초대졸이상,정규직,"4,463만원 ~ 13,201만원",제주 제주시,"Python, TensorFlow, PyTorch",2025-01-03
"2024-12-14 03:34:51,264",펄어비스,펄어비스 머신러닝 엔지니어 채용,https://careers.example.com/펄어비스/50376,인턴,초대졸이상,정규직,"6,739만원 ~ 12,231만원",제주 제주시,"Rust, WebAssembly",2024-12-27
"2024-12-14 03:34:51,051",라인플러스,라인플러스 iOS 개발자 채용,https://careers.example.com/라인플러스/41124,신입,대졸이상,계약직,"3,908만원 ~ 14,440만원",경기 판교,"Java, Spring, MySQL",2024-12-24
"2024-12-14 03:34:51,325",째깍악어,째깍악어 안드로이드 개발자 채용,https://careers.example.com/째깍악어/67101,경력,초대졸이상,프리랜서,"5,935만원 ~ 9,394만원",서울 서초구,"C++, Unreal Engine",2024-12-30
"2024-12-14 03:34:51,872",당근마켓,당근마켓 안드로이드 개발자 채용,https://careers.example.com/당근마켓/62953,인턴,초대졸이상,프리랜서,"3,524만원 ~ 14,593만원",경기 분당구,"Python, TensorFlow, PyTorch",2025-01-13
"2024-12-14 03:34:51,683",마이리얼트립,마이리얼트립 풀스택 개발자 채용,https://careers.example.com/마이리얼트립/16029,신입·경력,초대졸이상,정규직,"5,763만원 ~ 13,126만원",경기 분당구,"Swift, iOS, Objective-C",2024-12-24
"2024-12-14 03:34:51,642",드라마앤컴퍼니,드라마앤컴퍼니 QA 엔지니어 채용,https://careers.example.com/드라마앤컴퍼니/21440,신입,고졸이상,계약직,"7,348만원 ~ 12,203만원",서울 마포구,"Swift, iOS, Objective-C",2025-01-02
"2024-12-14 03:34:51,017",당근마켓,당근마켓 시스템 엔지니어 채용,https://careers.example.com/당근마켓/76856,전문연구요원,초대졸이상,인턴,"6,607만원 ~ 10,608만원",인천 연수구,"Go, Docker, Kubernetes",2024-12-30
"2024-12-14 03:34:51,035",비바리퍼블리카,비바리퍼블리카 안드로이드 개발자 채용,https://careers.example.com/비바리퍼블리카/13170,신입,학력무관,정규직,"5,883만원 ~ 13,270만원",대전 유성구,"Go, Docker, Kubernetes",2024-12-29
"2024-12-14 03:34:51,267",스마일게이트,스마일게이트 데이터 엔지니어 채용,https://careers.example.com/스마일게이트/65283,신입·경력,석사이상,프리랜서,"6,344만원 ~ 13,108만원",서울 마포구,"C++, Unreal Engine",2024-12-27
"2024-12-14 03:34:51,616",버킷플레이스,버킷플레이스 머신러닝 엔지니어 채용,https://careers.example.com/버킷플레이스/72250,경력,석사이상,계약직,"7,092만원 ~ 8,574만원",경기 성남시,"C++, Unreal Engine",2024-12-28
"2024-12-14 03:34:51,054",마켓컬리,마켓컬리 안드로이드 개발자 채용,https://careers.example.com/마켓컬리/97782,경력,고졸이상,정규직,"6,098만원 ~ 13,195만원",서울 마포구,"Python, TensorFlow, PyTorch",2025-01-08
"2024-12-14 03:34:51,803",왓챠,왓챠 QA 엔지니어 채용,https://careers.example.com/왓챠/43719,전문연구요원,초대졸이상,파견직,"6,691만원 ~ 9,086만원",서울 송파구,"Scala, Akka, Kafka",2025-01-05
"2024-12-14 03:34:51,874",그린랩스,그린랩스 클라우드 엔지니어 채용,https://careers.example.com/그린랩스/55374,경력무관,학력무관,계약직,"6,927만원 ~ 14,573만원",경기 성남시,"Ruby, Rails, PostgreSQL",2025-01-05
"2024-12-14 03:34:51,538",브랜디,브랜디 클라우드 엔지니어 채용,https://careers.example.com/브랜디/76349,전문연구요원,박사이상,인턴,"6,455만원 ~ 12,251만원",제주 제주시,"Kotlin, Android, Firebase",2025-01-11
"2024-12-14 03:34:51,744",그린랩스,그린랩스 QA 엔지니어 채용,https://careers.example.com/그린랩스/81352,경력,초대졸이상,정규직,"7,766만원 ~ 8,630만원",인천 연수구,"Python, TensorFlow, PyTorch",2025-01-10
"2024-12-14 03:34:51,366",데브시스터즈,데브시스터즈 iOS 개발자 채용,https://careers.example.com/데브시스터즈/24644,인턴,고졸이상,인턴,"6,985만원 ~ 10,963만원",경기 성남시,"Scala, Akka, Kafka",2025-01-04
"2024-12-14 03:34:51,300",빅히트엔터테인먼트,빅히트엔터테인먼트 풀스택 개발자 채용,https://careers.example.com/빅히트엔터테인먼트/75368,신입,석사이상,프리랜서,"6,701만원 ~ 9,225만원",서울 마포구,"Swift, iOS, Objective-C",2024-12-28
"2024-12-14 03:34:51,593",비바리퍼블리카,비바리퍼블리카 클라우드 엔지니어 채용,https://careers.example.com/비바리퍼블리카/48595,신입,고졸이상,정규직,"6,275만원 ~ 9,800만원",인천 연수구,"Go, Docker, Kubernetes",2025-01-13
"2024-12-14 03:34:51,986",직방,직방 프론트엔드 개발자 채용,https://careers.example.com/직방/80786,전문연구요원,대졸이상,인턴,"3,609만원 ~ 9,660만원",서울 마포구,"Kotlin, Android, Firebase",2025-01-07
"2024-12-14 03:34:51,506",야놀자,야놀자 DevOps 엔지니어 채용,https://careers.example.com/야놀자/41004,신입·경력,학력무관,파견직,"4,659만원 ~ 13,618만원",부산 해운대구,"Go, Docker, Kubernetes",2025-01-13
